"student_id","student_name","email","age","dept_id","gender"
559,"Student_559","student559@gmail.com",26,5,"M"
560,"Student_560","student560@gmail.com",19,2,"M"
561,"Student_561","student561@gmail.com",20,10,"F"
562,"Student_562","student562@gmail.com",19,9,"F"
563,"Student_563","student563@gmail.com",24,7,"M"
564,"Student_564","student564@gmail.com",27,7,"M"
565,"Student_565","student565@gmail.com",18,6,"F"
566,"Student_566","student566@gmail.com",26,3,"F"
567,"Student_567","student567@gmail.com",20,5,"F"
568,"Student_568","student568@gmail.com",24,1,"M"
569,"Student_569","student569@gmail.com",28,5,"F"
570,"Student_570","student570@gmail.com",21,2,"F"
571,"Student_571","student571@gmail.com",29,6,"F"
572,"Student_572","student572@gmail.com",22,8,"M"
573,"Student_573","student573@gmail.com",19,5,"F"
574,"Student_574","student574@gmail.com",26,8,"M"
575,"Student_575","student575@gmail.com",26,4,"M"
576,"Student_576","student576@gmail.com",28,4,"F"
577,"Student_577","student577@gmail.com",28,9,"F"
578,"Student_578","student578@gmail.com",18,5,"M"
579,"Student_579","student579@gmail.com",29,9,"M"
580,"Student_580","student580@gmail.com",30,5,"M"
581,"Student_581","student581@gmail.com",19,3,"F"
582,"Student_582","student582@gmail.com",21,2,"M"
583,"Student_583","student583@gmail.com",18,10,"F"
584,"Student_584","student584@gmail.com",26,10,"F"
585,"Student_585","student585@gmail.com",17,4,"F"
586,"Student_586","student586@gmail.com",21,4,"M"
587,"Student_587","student587@gmail.com",26,1,"M"
588,"Student_588","student588@gmail.com",27,9,"F"
589,"Student_589","student589@gmail.com",23,4,"F"
590,"Student_590","student590@gmail.com",23,4,"F"
591,"Student_591","student591@gmail.com",28,1,"F"
592,"Student_592","student592@gmail.com",20,2,"F"
593,"Student_593","student593@gmail.com",18,7,"M"
594,"Student_594","student594@gmail.com",26,6,"M"
595,"Student_595","student595@gmail.com",28,8,"M"
596,"Student_596","student596@gmail.com",30,2,"M"
597,"Student_597","student597@gmail.com",27,3,"F"
598,"Student_598","student598@gmail.com",20,1,"F"
599,"Student_599","student599@gmail.com",18,9,"F"
600,"Student_600","student600@gmail.com",28,3,"F"
601,"Student_601","student601@gmail.com",29,7,"M"
602,"Student_602","student602@gmail.com",21,8,"M"
603,"Student_603","student603@gmail.com",30,8,"M"
604,"Student_604","student604@gmail.com",27,4,"F"
605,"Student_605","student605@gmail.com",26,5,"M"
606,"Student_606","student606@gmail.com",29,6,"F"
607,"Student_607","student607@gmail.com",18,5,"M"
608,"Student_608","student608@gmail.com",29,1,"F"
609,"Student_609","student609@gmail.com",26,2,"M"
610,"Student_610","student610@gmail.com",29,10,"M"
611,"Student_611","student611@gmail.com",17,4,"M"
612,"Student_612","student612@gmail.com",22,9,"F"
613,"Student_613","student613@gmail.com",25,1,"M"
614,"Student_614","student614@gmail.com",23,3,"F"
615,"Student_615","student615@gmail.com",27,7,"M"
616,"Student_616","student616@gmail.com",22,3,"F"
617,"Student_617","student617@gmail.com",18,1,"M"
618,"Student_618","student618@gmail.com",25,7,"F"
619,"Student_619","student619@gmail.com",27,8,"M"
620,"Student_620","student620@gmail.com",22,3,"M"
621,"Student_621","student621@gmail.com",17,5,"F"
622,"Student_622","student622@gmail.com",30,1,"F"
623,"Student_623","student623@gmail.com",23,1,"M"
624,"Student_624","student624@gmail.com",30,5,"F"
625,"Student_625","student625@gmail.com",24,10,"M"
626,"Student_626","student626@gmail.com",18,10,"M"
627,"Student_627","student627@gmail.com",23,2,"F"
628,"Student_628","student628@gmail.com",22,6,"F"
629,"Student_629","student629@gmail.com",27,5,"M"
630,"Student_630","student630@gmail.com",30,8,"M"
631,"Student_631","student631@gmail.com",24,9,"M"
632,"Student_632","student632@gmail.com",28,9,"M"
633,"Student_633","student633@gmail.com",19,8,"F"
634,"Student_634","student634@gmail.com",23,3,"F"
635,"Student_635","student635@gmail.com",19,9,"F"
636,"Student_636","student636@gmail.com",28,8,"F"
637,"Student_637","student637@gmail.com",25,5,"M"
638,"Student_638","student638@gmail.com",27,4,"F"
639,"Student_639","student639@gmail.com",21,2,"F"
640,"Student_640","student640@gmail.com",26,6,"F"
641,"Student_641","student641@gmail.com",29,3,"F"
642,"Student_642","student642@gmail.com",25,8,"F"
643,"Student_643","student643@gmail.com",29,5,"M"
644,"Student_644","student644@gmail.com",24,3,"M"
645,"Student_645","student645@gmail.com",24,1,"F"
646,"Student_646","student646@gmail.com",23,6,"F"
647,"Student_647","student647@gmail.com",30,5,"F"
648,"Student_648","student648@gmail.com",28,10,"M"
649,"Student_649","student649@gmail.com",26,4,"M"
650,"Student_650","student650@gmail.com",21,3,"M"
651,"Student_651","student651@gmail.com",22,10,"F"
652,"Student_652","student652@gmail.com",30,7,"F"
653,"Student_653","student653@gmail.com",20,7,"M"
654,"Student_654","student654@gmail.com",30,9,"M"
655,"Student_655","student655@gmail.com",18,6,"F"
656,"Student_656","student656@gmail.com",21,2,"M"
657,"Student_657","student657@gmail.com",24,7,"F"
658,"Student_658","student658@gmail.com",20,2,"F"
659,"Student_659","student659@gmail.com",29,3,"F"
660,"Student_660","student660@gmail.com",24,3,"F"
661,"Student_661","student661@gmail.com",26,8,"F"
662,"Student_662","student662@gmail.com",26,6,"M"
663,"Student_663","student663@gmail.com",27,4,"M"
664,"Student_664","student664@gmail.com",23,1,"M"
665,"Student_665","student665@gmail.com",22,5,"F"
666,"Student_666","student666@gmail.com",17,7,"M"
667,"Student_667","student667@gmail.com",24,4,"M"
668,"Student_668","student668@gmail.com",30,8,"M"
669,"Student_669","student669@gmail.com",22,5,"M"
670,"Student_670","student670@gmail.com",19,6,"F"
671,"Student_671","student671@gmail.com",24,5,"M"
672,"Student_672","student672@gmail.com",20,10,"F"
673,"Student_673","student673@gmail.com",22,10,"F"
674,"Student_674","student674@gmail.com",29,1,"M"
675,"Student_675","student675@gmail.com",21,5,"M"
676,"Student_676","student676@gmail.com",22,6,"F"
677,"Student_677","student677@gmail.com",21,4,"M"
678,"Student_678","student678@gmail.com",26,1,"M"
679,"Student_679","student679@gmail.com",28,2,"F"
680,"Student_680","student680@gmail.com",21,8,"F"
681,"Student_681","student681@gmail.com",25,5,"M"
682,"Student_682","student682@gmail.com",17,3,"M"
683,"Student_683","student683@gmail.com",25,7,"F"
684,"Student_684","student684@gmail.com",20,9,"M"
685,"Student_685","student685@gmail.com",18,5,"F"
686,"Student_686","student686@gmail.com",20,2,"M"
687,"Student_687","student687@gmail.com",28,5,"F"
688,"Student_688","student688@gmail.com",23,6,"F"
689,"Student_689","student689@gmail.com",24,10,"F"
690,"Student_690","student690@gmail.com",25,4,"F"
691,"Student_691","student691@gmail.com",29,4,"M"
692,"Student_692","student692@gmail.com",20,3,"M"
693,"Student_693","student693@gmail.com",28,8,"F"
694,"Student_694","student694@gmail.com",24,3,"M"
695,"Student_695","student695@gmail.com",27,8,"F"
696,"Student_696","student696@gmail.com",28,10,"M"
697,"Student_697","student697@gmail.com",24,6,"F"
698,"Student_698","student698@gmail.com",24,7,"M"
699,"Student_699","student699@gmail.com",29,9,"M"
700,"Student_700","student700@gmail.com",17,8,"F"
701,"Student_701","student701@gmail.com",18,9,"F"
702,"Student_702","student702@gmail.com",21,4,"M"
703,"Student_703","student703@gmail.com",20,4,"M"
704,"Student_704","student704@gmail.com",23,10,"M"
705,"Student_705","student705@gmail.com",28,2,"M"
706,"Student_706","student706@gmail.com",20,9,"M"
707,"Student_707","student707@gmail.com",21,8,"F"
708,"Student_708","student708@gmail.com",27,9,"M"
709,"Student_709","student709@gmail.com",26,6,"F"
710,"Student_710","student710@gmail.com",22,2,"F"
711,"Student_711","student711@gmail.com",24,10,"F"
712,"Student_712","student712@gmail.com",25,2,"M"
713,"Student_713","student713@gmail.com",25,1,"M"
714,"Student_714","student714@gmail.com",22,9,"F"
715,"Student_715","student715@gmail.com",23,9,"M"
716,"Student_716","student716@gmail.com",28,4,"F"
717,"Student_717","student717@gmail.com",25,10,"F"
718,"Student_718","student718@gmail.com",22,9,"M"
719,"Student_719","student719@gmail.com",22,3,"M"
720,"Student_720","student720@gmail.com",28,3,"M"
721,"Student_721","student721@gmail.com",24,6,"F"
722,"Student_722","student722@gmail.com",21,9,"M"
723,"Student_723","student723@gmail.com",21,8,"F"
724,"Student_724","student724@gmail.com",21,2,"F"
725,"Student_725","student725@gmail.com",20,4,"F"
726,"Student_726","student726@gmail.com",18,10,"M"
727,"Student_727","student727@gmail.com",28,8,"F"
728,"Student_728","student728@gmail.com",20,2,"M"
729,"Student_729","student729@gmail.com",22,9,"M"
730,"Student_730","student730@gmail.com",18,8,"M"
731,"Student_731","student731@gmail.com",28,1,"M"
732,"Student_732","student732@gmail.com",25,8,"F"
733,"Student_733","student733@gmail.com",29,3,"F"
734,"Student_734","student734@gmail.com",28,9,"M"
735,"Student_735","student735@gmail.com",19,7,"F"
736,"Student_736","student736@gmail.com",20,8,"M"
737,"Student_737","student737@gmail.com",20,10,"M"
738,"Student_738","student738@gmail.com",28,1,"F"
739,"Student_739","student739@gmail.com",24,9,"F"
740,"Student_740","student740@gmail.com",21,8,"F"
741,"Student_741","student741@gmail.com",28,5,"F"
742,"Student_742","student742@gmail.com",26,1,"M"
743,"Student_743","student743@gmail.com",29,7,"F"
744,"Student_744","student744@gmail.com",25,5,"M"
745,"Student_745","student745@gmail.com",26,1,"M"
746,"Student_746","student746@gmail.com",21,4,"F"
747,"Student_747","student747@gmail.com",18,10,"F"
748,"Student_748","student748@gmail.com",30,2,"M"
749,"Student_749","student749@gmail.com",20,1,"M"
750,"Student_750","student750@gmail.com",21,7,"M"
751,"Student_751","student751@gmail.com",20,6,"F"
752,"Student_752","student752@gmail.com",22,2,"F"
753,"Student_753","student753@gmail.com",19,9,"M"
754,"Student_754","student754@gmail.com",21,1,"F"
755,"Student_755","student755@gmail.com",17,2,"F"
756,"Student_756","student756@gmail.com",28,8,"F"
757,"Student_757","student757@gmail.com",25,1,"M"
758,"Student_758","student758@gmail.com",19,5,"F"
759,"Student_759","student759@gmail.com",21,7,"F"
760,"Student_760","student760@gmail.com",17,3,"F"
761,"Student_761","student761@gmail.com",17,3,"M"
762,"Student_762","student762@gmail.com",25,7,"F"
763,"Student_763","student763@gmail.com",21,6,"M"
764,"Student_764","student764@gmail.com",28,7,"F"
765,"Student_765","student765@gmail.com",19,8,"M"
766,"Student_766","student766@gmail.com",27,7,"M"
767,"Student_767","student767@gmail.com",30,7,"M"
768,"Student_768","student768@gmail.com",29,2,"M"
769,"Student_769","student769@gmail.com",24,9,"M"
770,"Student_770","student770@gmail.com",18,3,"M"
771,"Student_771","student771@gmail.com",30,6,"M"
772,"Student_772","student772@gmail.com",17,2,"F"
773,"Student_773","student773@gmail.com",26,3,"M"
774,"Student_774","student774@gmail.com",21,9,"M"
775,"Student_775","student775@gmail.com",24,7,"F"
776,"Student_776","student776@gmail.com",24,9,"M"
777,"Student_777","student777@gmail.com",24,3,"M"
778,"Student_778","student778@gmail.com",22,4,"M"
779,"Student_779","student779@gmail.com",19,1,"F"
780,"Student_780","student780@gmail.com",17,1,"F"
781,"Student_781","student781@gmail.com",21,5,"M"
782,"Student_782","student782@gmail.com",30,8,"M"
783,"Student_783","student783@gmail.com",24,9,"M"
784,"Student_784","student784@gmail.com",18,7,"M"
785,"Student_785","student785@gmail.com",30,9,"M"
786,"Student_786","student786@gmail.com",18,7,"F"
787,"Student_787","student787@gmail.com",23,4,"M"
788,"Student_788","student788@gmail.com",24,4,"M"
789,"Student_789","student789@gmail.com",18,8,"F"
790,"Student_790","student790@gmail.com",26,6,"F"
791,"Student_791","student791@gmail.com",27,3,"F"
792,"Student_792","student792@gmail.com",27,5,"F"
793,"Student_793","student793@gmail.com",17,4,"F"
794,"Student_794","student794@gmail.com",19,2,"F"
795,"Student_795","student795@gmail.com",19,1,"F"
796,"Student_796","student796@gmail.com",29,7,"M"
797,"Student_797","student797@gmail.com",26,10,"F"
798,"Student_798","student798@gmail.com",21,1,"M"
799,"Student_799","student799@gmail.com",18,4,"M"
800,"Student_800","student800@gmail.com",20,4,"M"
801,"Student_801","student801@gmail.com",18,2,"M"
802,"Student_802","student802@gmail.com",25,2,"M"
803,"Student_803","student803@gmail.com",29,10,"F"
804,"Student_804","student804@gmail.com",23,1,"M"
805,"Student_805","student805@gmail.com",26,8,"F"
806,"Student_806","student806@gmail.com",26,10,"F"
807,"Student_807","student807@gmail.com",29,1,"M"
808,"Student_808","student808@gmail.com",26,4,"F"
809,"Student_809","student809@gmail.com",20,1,"F"
810,"Student_810","student810@gmail.com",29,7,"F"
811,"Student_811","student811@gmail.com",25,8,"F"
812,"Student_812","student812@gmail.com",23,4,"M"
813,"Student_813","student813@gmail.com",24,9,"F"
814,"Student_814","student814@gmail.com",24,4,"M"
815,"Student_815","student815@gmail.com",21,1,"M"
816,"Student_816","student816@gmail.com",30,3,"M"
817,"Student_817","student817@gmail.com",26,9,"F"
818,"Student_818","student818@gmail.com",23,5,"F"
819,"Student_819","student819@gmail.com",21,4,"M"
820,"Student_820","student820@gmail.com",26,10,"F"
821,"Student_821","student821@gmail.com",26,6,"F"
822,"Student_822","student822@gmail.com",17,10,"M"
823,"Student_823","student823@gmail.com",26,10,"M"
824,"Student_824","student824@gmail.com",28,6,"M"
825,"Student_825","student825@gmail.com",18,4,"M"
826,"Student_826","student826@gmail.com",29,5,"M"
827,"Student_827","student827@gmail.com",20,3,"F"
828,"Student_828","student828@gmail.com",27,9,"M"
829,"Student_829","student829@gmail.com",20,4,"F"
830,"Student_830","student830@gmail.com",21,7,"M"
831,"Student_831","student831@gmail.com",27,5,"F"
832,"Student_832","student832@gmail.com",18,5,"M"
833,"Student_833","student833@gmail.com",19,1,"F"
834,"Student_834","student834@gmail.com",20,9,"M"
835,"Student_835","student835@gmail.com",19,10,"M"
836,"Student_836","student836@gmail.com",25,3,"M"
837,"Student_837","student837@gmail.com",18,7,"M"
838,"Student_838","student838@gmail.com",19,9,"F"
839,"Student_839","student839@gmail.com",17,8,"M"
840,"Student_840","student840@gmail.com",23,1,"M"
841,"Student_841","student841@gmail.com",24,6,"M"
842,"Student_842","student842@gmail.com",28,7,"M"
843,"Student_843","student843@gmail.com",26,9,"F"
844,"Student_844","student844@gmail.com",24,6,"M"
845,"Student_845","student845@gmail.com",21,7,"F"
846,"Student_846","student846@gmail.com",17,7,"M"
847,"Student_847","student847@gmail.com",20,3,"F"
848,"Student_848","student848@gmail.com",21,5,"M"
849,"Student_849","student849@gmail.com",28,7,"M"
850,"Student_850","student850@gmail.com",21,3,"F"
851,"Student_851","student851@gmail.com",28,9,"F"
852,"Student_852","student852@gmail.com",30,8,"F"
853,"Student_853","student853@gmail.com",24,4,"M"
854,"Student_854","student854@gmail.com",18,4,"M"
855,"Student_855","student855@gmail.com",27,5,"M"
856,"Student_856","student856@gmail.com",20,3,"F"
857,"Student_857","student857@gmail.com",21,8,"M"
858,"Student_858","student858@gmail.com",29,1,"M"
859,"Student_859","student859@gmail.com",29,9,"F"
860,"Student_860","student860@gmail.com",27,7,"F"
861,"Student_861","student861@gmail.com",26,7,"F"
862,"Student_862","student862@gmail.com",27,9,"F"
863,"Student_863","student863@gmail.com",29,9,"F"
864,"Student_864","student864@gmail.com",20,3,"M"
865,"Student_865","student865@gmail.com",23,7,"F"
866,"Student_866","student866@gmail.com",18,4,"F"
867,"Student_867","student867@gmail.com",25,5,"F"
868,"Student_868","student868@gmail.com",20,4,"M"
869,"Student_869","student869@gmail.com",27,6,"M"
870,"Student_870","student870@gmail.com",19,2,"F"
871,"Student_871","student871@gmail.com",21,8,"M"
872,"Student_872","student872@gmail.com",30,6,"M"
873,"Student_873","student873@gmail.com",19,2,"F"
874,"Student_874","student874@gmail.com",18,9,"F"
875,"Student_875","student875@gmail.com",17,4,"F"
876,"Student_876","student876@gmail.com",19,1,"M"
877,"Student_877","student877@gmail.com",29,5,"F"
878,"Student_878","student878@gmail.com",21,7,"F"
879,"Student_879","student879@gmail.com",26,10,"F"
880,"Student_880","student880@gmail.com",28,10,"F"
881,"Student_881","student881@gmail.com",30,1,"F"
882,"Student_882","student882@gmail.com",26,2,"F"
883,"Student_883","student883@gmail.com",21,4,"F"
884,"Student_884","student884@gmail.com",24,10,"M"
885,"Student_885","student885@gmail.com",18,9,"M"
886,"Student_886","student886@gmail.com",24,4,"M"
887,"Student_887","student887@gmail.com",28,8,"F"
888,"Student_888","student888@gmail.com",21,4,"M"
889,"Student_889","student889@gmail.com",28,6,"M"
890,"Student_890","student890@gmail.com",23,5,"F"
891,"Student_891","student891@gmail.com",21,1,"M"
892,"Student_892","student892@gmail.com",25,4,"M"
893,"Student_893","student893@gmail.com",25,4,"M"
894,"Student_894","student894@gmail.com",24,2,"M"
895,"Student_895","student895@gmail.com",24,8,"F"
896,"Student_896","student896@gmail.com",18,4,"M"
897,"Student_897","student897@gmail.com",26,10,"M"
898,"Student_898","student898@gmail.com",17,4,"F"
899,"Student_899","student899@gmail.com",23,7,"F"
900,"Student_900","student900@gmail.com",28,4,"M"
901,"Student_901","student901@gmail.com",22,9,"F"
902,"Student_902","student902@gmail.com",26,6,"F"
903,"Student_903","student903@gmail.com",21,5,"M"
904,"Student_904","student904@gmail.com",17,7,"F"
905,"Student_905","student905@gmail.com",18,8,"M"
906,"Student_906","student906@gmail.com",20,9,"F"
907,"Student_907","student907@gmail.com",27,6,"M"
908,"Student_908","student908@gmail.com",30,5,"F"
909,"Student_909","student909@gmail.com",30,5,"F"
910,"Student_910","student910@gmail.com",26,6,"M"
911,"Student_911","student911@gmail.com",26,9,"M"
912,"Student_912","student912@gmail.com",17,8,"M"
913,"Student_913","student913@gmail.com",29,8,"M"
914,"Student_914","student914@gmail.com",27,2,"F"
915,"Student_915","student915@gmail.com",30,8,"M"
916,"Student_916","student916@gmail.com",21,6,"M"
917,"Student_917","student917@gmail.com",26,4,"M"
918,"Student_918","student918@gmail.com",17,6,"F"
919,"Student_919","student919@gmail.com",29,6,"F"
920,"Student_920","student920@gmail.com",29,7,"M"
921,"Student_921","student921@gmail.com",19,1,"M"
922,"Student_922","student922@gmail.com",24,10,"F"
923,"Student_923","student923@gmail.com",25,4,"M"
924,"Student_924","student924@gmail.com",27,3,"M"
925,"Student_925","student925@gmail.com",24,1,"F"
926,"Student_926","student926@gmail.com",21,5,"F"
927,"Student_927","student927@gmail.com",19,9,"M"
928,"Student_928","student928@gmail.com",26,10,"M"
929,"Student_929","student929@gmail.com",23,10,"M"
930,"Student_930","student930@gmail.com",27,7,"F"
931,"Student_931","student931@gmail.com",30,5,"F"
932,"Student_932","student932@gmail.com",24,3,"F"
933,"Student_933","student933@gmail.com",18,4,"F"
934,"Student_934","student934@gmail.com",24,6,"M"
935,"Student_935","student935@gmail.com",22,4,"M"
936,"Student_936","student936@gmail.com",23,7,"F"
937,"Student_937","student937@gmail.com",22,10,"M"
938,"Student_938","student938@gmail.com",22,4,"F"
939,"Student_939","student939@gmail.com",27,8,"F"
940,"Student_940","student940@gmail.com",18,9,"M"
941,"Student_941","student941@gmail.com",30,6,"F"
942,"Student_942","student942@gmail.com",19,5,"F"
943,"Student_943","student943@gmail.com",22,8,"F"
944,"Student_944","student944@gmail.com",23,8,"M"
945,"Student_945","student945@gmail.com",28,8,"F"
946,"Student_946","student946@gmail.com",24,3,"F"
947,"Student_947","student947@gmail.com",21,6,"M"
948,"Student_948","student948@gmail.com",27,3,"F"
949,"Student_949","student949@gmail.com",23,3,"F"
950,"Student_950","student950@gmail.com",30,9,"F"
951,"Student_951","student951@gmail.com",29,8,"F"
952,"Student_952","student952@gmail.com",25,3,"F"
953,"Student_953","student953@gmail.com",17,9,"M"
954,"Student_954","student954@gmail.com",24,1,"M"
955,"Student_955","student955@gmail.com",18,9,"F"
956,"Student_956","student956@gmail.com",22,1,"M"
957,"Student_957","student957@gmail.com",21,2,"M"
958,"Student_958","student958@gmail.com",22,1,"M"
959,"Student_959","student959@gmail.com",18,1,"F"
960,"Student_960","student960@gmail.com",29,7,"M"
961,"Student_961","student961@gmail.com",23,3,"M"
962,"Student_962","student962@gmail.com",30,4,"M"
963,"Student_963","student963@gmail.com",25,2,"M"
964,"Student_964","student964@gmail.com",30,3,"F"
965,"Student_965","student965@gmail.com",17,1,"M"
966,"Student_966","student966@gmail.com",27,4,"M"
967,"Student_967","student967@gmail.com",30,9,"F"
968,"Student_968","student968@gmail.com",25,8,"F"
969,"Student_969","student969@gmail.com",24,6,"M"
970,"Student_970","student970@gmail.com",23,1,"F"
971,"Student_971","student971@gmail.com",17,10,"F"
972,"Student_972","student972@gmail.com",20,10,"F"
973,"Student_973","student973@gmail.com",25,8,"M"
974,"Student_974","student974@gmail.com",22,8,"M"
975,"Student_975","student975@gmail.com",26,1,"F"
976,"Student_976","student976@gmail.com",29,1,"M"
977,"Student_977","student977@gmail.com",24,9,"M"
978,"Student_978","student978@gmail.com",27,9,"M"
979,"Student_979","student979@gmail.com",24,7,"M"
980,"Student_980","student980@gmail.com",29,1,"M"
981,"Student_981","student981@gmail.com",17,1,"M"
982,"Student_982","student982@gmail.com",20,9,"M"
983,"Student_983","student983@gmail.com",21,5,"M"
984,"Student_984","student984@gmail.com",25,9,"M"
985,"Student_985","student985@gmail.com",19,5,"M"
986,"Student_986","student986@gmail.com",21,1,"F"
987,"Student_987","student987@gmail.com",24,9,"M"
988,"Student_988","student988@gmail.com",28,7,"F"
989,"Student_989","student989@gmail.com",24,3,"M"
990,"Student_990","student990@gmail.com",18,2,"F"
991,"Student_991","student991@gmail.com",17,2,"M"
992,"Student_992","student992@gmail.com",27,9,"M"
993,"Student_993","student993@gmail.com",26,3,"F"
994,"Student_994","student994@gmail.com",29,4,"F"
995,"Student_995","student995@gmail.com",20,4,"F"
996,"Student_996","student996@gmail.com",28,10,"M"
997,"Student_997","student997@gmail.com",19,9,"M"
998,"Student_998","student998@gmail.com",21,5,"F"
999,"Student_999","student999@gmail.com",25,6,"M"
1000,"Student_1000","student1000@gmail.com",17,5,"M"
1001,"Student_1001","student1001@gmail.com",25,7,"F"
1002,"Student_1002","student1002@gmail.com",23,2,"M"
1003,"Student_1003","student1003@gmail.com",18,6,"F"
1004,"Student_1004","student1004@gmail.com",20,7,"F"
1005,"Student_1005","student1005@gmail.com",30,8,"M"
1006,"Student_1006","student1006@gmail.com",18,10,"M"
1007,"Student_1007","student1007@gmail.com",24,4,"F"
1008,"Student_1008","student1008@gmail.com",18,4,"F"
1009,"Student_1009","student1009@gmail.com",27,5,"M"
1010,"Student_1010","student1010@gmail.com",30,2,"M"
1011,"Student_1011","student1011@gmail.com",19,1,"M"
1012,"Student_1012","student1012@gmail.com",24,2,"M"
1013,"Student_1013","student1013@gmail.com",28,7,"F"
1014,"Student_1014","student1014@gmail.com",21,7,"M"
1015,"Student_1015","student1015@gmail.com",25,7,"M"
1016,"Student_1016","student1016@gmail.com",28,9,"M"
1017,"Student_1017","student1017@gmail.com",21,8,"F"
1018,"Student_1018","student1018@gmail.com",23,1,"M"
1019,"Student_1019","student1019@gmail.com",30,1,"M"
1020,"Student_1020","student1020@gmail.com",24,3,"M"
1021,"Student_1021","student1021@gmail.com",24,2,"F"
1022,"Student_1022","student1022@gmail.com",20,8,"M"
1023,"Student_1023","student1023@gmail.com",24,7,"M"
1024,"Student_1024","student1024@gmail.com",25,6,"F"
1025,"Student_1025","student1025@gmail.com",19,10,"F"
1026,"Student_1026","student1026@gmail.com",23,2,"F"
1027,"Student_1027","student1027@gmail.com",20,9,"M"
1028,"Student_1028","student1028@gmail.com",26,1,"F"
1029,"Student_1029","student1029@gmail.com",25,4,"M"
1030,"Student_1030","student1030@gmail.com",28,4,"F"
1031,"Student_1031","student1031@gmail.com",19,10,"F"
1032,"Student_1032","student1032@gmail.com",30,8,"F"
1033,"Student_1033","student1033@gmail.com",18,5,"M"
1034,"Student_1034","student1034@gmail.com",21,1,"F"
1035,"Student_1035","student1035@gmail.com",29,2,"M"
1036,"Student_1036","student1036@gmail.com",29,5,"F"
1037,"Student_1037","student1037@gmail.com",30,9,"F"
1038,"Student_1038","student1038@gmail.com",23,10,"M"
1039,"Student_1039","student1039@gmail.com",22,1,"M"
1040,"Student_1040","student1040@gmail.com",29,3,"F"
1041,"Student_1041","student1041@gmail.com",25,6,"F"
1042,"Student_1042","student1042@gmail.com",21,1,"F"
1043,"Student_1043","student1043@gmail.com",30,4,"M"
1044,"Student_1044","student1044@gmail.com",17,10,"M"
1045,"Student_1045","student1045@gmail.com",21,3,"M"
1046,"Student_1046","student1046@gmail.com",28,7,"M"
1047,"Student_1047","student1047@gmail.com",21,2,"M"
1048,"Student_1048","student1048@gmail.com",30,5,"F"
1049,"Student_1049","student1049@gmail.com",26,3,"M"
1050,"Student_1050","student1050@gmail.com",26,10,"F"
1051,"Student_1051","student1051@gmail.com",27,4,"F"
1052,"Student_1052","student1052@gmail.com",24,10,"F"
1053,"Student_1053","student1053@gmail.com",30,7,"M"
1054,"Student_1054","student1054@gmail.com",19,9,"M"
1055,"Student_1055","student1055@gmail.com",24,6,"F"
1056,"Student_1056","student1056@gmail.com",25,7,"F"
1057,"Student_1057","student1057@gmail.com",24,3,"F"
1058,"Student_1058","student1058@gmail.com",22,2,"F"
1059,"Student_1059","student1059@gmail.com",22,9,"F"
1060,"Student_1060","student1060@gmail.com",25,6,"F"
1061,"Student_1061","student1061@gmail.com",29,1,"F"
1062,"Student_1062","student1062@gmail.com",25,2,"M"
1063,"Student_1063","student1063@gmail.com",23,7,"F"
1064,"Student_1064","student1064@gmail.com",24,4,"F"
1065,"Student_1065","student1065@gmail.com",22,2,"M"
1066,"Student_1066","student1066@gmail.com",30,6,"F"
1067,"Student_1067","student1067@gmail.com",20,10,"F"
1068,"Student_1068","student1068@gmail.com",28,10,"F"
1069,"Student_1069","student1069@gmail.com",20,10,"F"
1070,"Student_1070","student1070@gmail.com",26,7,"F"
1071,"Student_1071","student1071@gmail.com",23,6,"F"
1072,"Student_1072","student1072@gmail.com",20,1,"M"
1073,"Student_1073","student1073@gmail.com",30,5,"M"
1074,"Student_1074","student1074@gmail.com",29,8,"M"
1075,"Student_1075","student1075@gmail.com",23,8,"F"
1076,"Student_1076","student1076@gmail.com",17,4,"M"
1077,"Student_1077","student1077@gmail.com",22,6,"M"
1078,"Student_1078","student1078@gmail.com",28,9,"M"
1079,"Student_1079","student1079@gmail.com",24,7,"F"
1080,"Student_1080","student1080@gmail.com",28,7,"F"
1081,"Student_1081","student1081@gmail.com",29,3,"M"
1082,"Student_1082","student1082@gmail.com",23,10,"M"
1083,"Student_1083","student1083@gmail.com",23,7,"F"
1084,"Student_1084","student1084@gmail.com",27,2,"M"
1085,"Student_1085","student1085@gmail.com",29,10,"M"
1086,"Student_1086","student1086@gmail.com",30,5,"M"
1087,"Student_1087","student1087@gmail.com",27,4,"F"
1088,"Student_1088","student1088@gmail.com",19,2,"F"
1089,"Student_1089","student1089@gmail.com",24,2,"M"
1090,"Student_1090","student1090@gmail.com",17,5,"M"
1091,"Student_1091","student1091@gmail.com",19,3,"F"
1092,"Student_1092","student1092@gmail.com",25,7,"M"
1093,"Student_1093","student1093@gmail.com",26,3,"F"
1094,"Student_1094","student1094@gmail.com",22,7,"M"
1095,"Student_1095","student1095@gmail.com",30,6,"M"
1096,"Student_1096","student1096@gmail.com",18,6,"F"
1097,"Student_1097","student1097@gmail.com",30,2,"F"
1098,"Student_1098","student1098@gmail.com",30,2,"F"
1099,"Student_1099","student1099@gmail.com",24,1,"M"
1100,"Student_1100","student1100@gmail.com",18,5,"M"
1101,"Student_1101","student1101@gmail.com",25,8,"F"
1102,"Student_1102","student1102@gmail.com",24,6,"F"
1103,"Student_1103","student1103@gmail.com",17,5,"M"
1104,"Student_1104","student1104@gmail.com",28,2,"M"
